gene_id,Con1_Liver,Con2_Liver,Con3_Liver,Con4_Liver,Con5_Liver,Con6_Liver,T1_Liver,T2_Liver,T3_Liver,T4_Liver,T5_Liver,T6_Liver
307503,1627.08,1849.92,2112.98,1727.67,1834.17,1911.26,2310.95,2264.84,2239.99,1757.97,2635.33,2425
307505,1524.26,1588.57,1875.82,1622.67,1845.45,1871.01,1169.15,1122.19,1324.97,1678.48,1005.57,1186.75
307511,33,44,38,31,59,53.05,25,36,9.04,65,42,32
307514,43,7,43,11,1,5,6,8,13,16,11,4
307524,450.95,589.99,621.99,641,530,512.96,549.43,575.88,432.96,548.98,539.94,557.98
307526,1513.8,1702.63,1922.4,1743.92,1457.13,1373,1438.27,1483.75,1681.84,1321.87,1307.24,1493.99
307527,284.99,295,256,265.99,296.95,297,402.99,387,160,298.98,160.81,420.99
307540,8.7,3.86,7.73,8.63,12.43,7.75,2.02,4.01,2.58,5.51,0.94,2.68
307545,414,597,639.45,621,687,658.37,518.27,521,428.99,500.99,588.82,538.99
307547,92.09,120.11,122.13,147.15,70.65,73.53,222.63,219.31,153.46,86.64,184.08,216.6
307548,2,7,4,3,4,1,2,1.24,1,2,2,2
307562,1334.78,1311.95,1398.98,1296.52,1332.08,1316,1856.83,1839.02,1652.01,2188.57,1616.21,1744.49
307563,3,4,0,0,1,0,0,0,1,0,0,0
307579,19,11,15,8,6,7,8,4,9,14,8,4
307582,124.89,151,155.99,138,253,262,16,8.95,35,19,14,7
307585,46,61,59,73,59,76.4,21,21,12,83,6,21
307594,104,67,66,53,46,42,165,92,92,105,135.97,168
307604,94.29,84.99,122.32,90.65,107.45,88.63,95.85,53.24,39.23,91.29,72.24,78.1
307614,0,0,1,0,0,0,0,0,0,0,0,0
307615,13,32,8.98,18,12,16,17,15,7,12,11.76,12
307618,232,236,213.98,184.03,141.97,213,232,278,251.58,330.33,281,225
307639,14,20,11.97,23,6,6,17,26,6,15,7.01,20
307641,688.99,751.99,805,702,691.83,711.91,740.05,668.99,648.07,779,739.6,717.67
307642,337.97,583.85,317.1,553,522.7,513,348.93,310,165,257,251.73,322.99
307643,105,141,104,130.99,119,117.99,124.97,137,100,114,155,162
307644,161.99,149,186,150,197.68,190,72.95,92,83,213.42,86,76
307645,25.93,24,19,14,17,26.46,14,11,12,27,24,17.27
307649,297.95,588.52,526.73,592.64,633.57,639.25,453.06,495.54,167.16,347.52,387.22,462.75
307652,311.73,337,309.7,305.04,326.04,360,563.12,486.99,297,392.95,393.85,561
307657,28,51,31,46,35,45.92,80,79,78,33,76,66
307667,103.92,158,161,146,123.98,132.05,108.96,100.94,97,151.72,84,92
307715,0,0,0,0,0,1,0,0,0.99,0,0,0
307721,0,0,0,0,3.02,0,7.74,4,2.01,2,1,4.03
307724,90,102.99,68,100,88,70,84,79,49,124,50,78.99
307726,840.98,902.28,911.72,937.98,951.98,839,688,608,556,691.01,283.01,717.97
307740,810,949,669.99,982.95,605,692.18,1361.07,1317.85,1812.99,849.03,1135.96,1395.01
307742,35,21,32,20.86,19,18,53,47,24,84,42,48
307745,1037.95,1112.72,1097.96,1081.47,1094.98,1057,781,767.99,851.59,959.57,720,873.78
307757,2,2,4,4,4,4,6,3,6,3,10,8
307759,3107.13,5718.09,3699.57,5945.87,6247.85,6207.46,898.18,956.98,1305.95,927.23,1169.45,994.89
307764,873.87,978.99,1077,928.94,732.13,773,766,723,673.99,574.08,546,798
307766,655.92,682.67,679.94,664,643.63,620.01,1127.03,1183.88,823,895.06,1053.81,1228.14
307767,0,0,1,0,0,0,0,0,0,0,1,0
307774,837.97,920.98,1062,775,817,778,1514,1545.96,1392.64,1065.98,1928,1516.96
307779,150.68,216.23,256.35,259.9,199.96,184,217.42,245.7,195.04,275.04,254.9,227.08
307796,0,1,0,0,1,0,2,0,5,6,0,0
307797,16,23,18.68,32.72,10,14,40.03,31.04,14,45.96,30,34
307798,184.91,239,250.19,261.59,223.94,244,156.96,154,175,239.63,202,176.04
307799,3,9,2.12,3,5,3,4,2,1,1,1,4
307801,47.1,112.69,57.09,104.23,58.16,76.1,88.19,110.28,94.3,48.24,144.12,91.99
307805,4.76,4,0,1,4,8,1,0,3,13.83,2,0
307806,154.08,152.18,148.6,174.69,129.77,125,155.59,182,106,102.02,120,159
307810,1618.07,1478.3,1767.93,1443.78,1727.99,1779.5,1497.36,1466.66,987.91,1282.44,1241.2,1669.96
307811,33,29,29,37,33,26,140,168,107,144.96,141,157
307816,102,123,146,110,117,104,88,85.97,90,119,93,88
307820,1114.28,1015.67,1359.71,971.18,690.7,648.03,1233.93,1056.04,940.11,1347.04,1273.14,1140.93
307821,1289.94,1427.51,1678.77,1459,1651,1679.98,1640.46,1638,1419,1499.96,1496,1635.43
307829,490.97,270.96,424.77,265.09,242.47,232.35,381.53,358.9,469.99,381.08,367.98,381.4
307833,363.71,341.52,452.56,322.6,303.6,335.66,421.01,375.55,310.75,411.38,438.87,421.5
307838,4.96,1.82,4.6,4.16,6.65,1.04,2.16,2.75,3.85,8.15,7.54,5.72
307839,884.79,450.95,700.86,510,479,466.99,709.99,636.07,463,1003.63,528.99,668.2
307842,317,428.09,535.99,406.97,674,698.71,347.99,307,336.98,392,366.99,347
307845,100.64,102.32,84.76,99.96,82.35,99.49,6,11,12.23,77,8,11
307848,90,137,129,122,123,111,95,70,64,83.94,81,88
307850,82.92,147.88,71.41,103.63,81.35,57.09,242.99,239.18,239.15,93.01,255.55,234.36
307851,0,0,0,0.59,2.96,1.01,0,0.86,1,0,0,1
307852,120,123,120,116,103,138,111,99,52,150,83,106
307855,0,0,0,0,0,0,3,0,0,1,1,0
307858,894,1067.11,994.98,1069.99,1156,1086.97,481.99,422.48,330,390.99,675.97,432
307859,0,1,1,0,0,1,0,0,0,2,0,0
307861,294,346,303,346,259.99,271.99,305,304,182,275.99,189,283
307865,0,0,2,0,0,1,2,0,0,0,0,0
307868,296,362,332,369.95,251,216,1001.4,1025.89,1003.76,487,1392.24,1203.77
307893,54.76,100.09,136.04,72.5,65.36,77.92,133.76,162.37,189.43,139,353.59,160.4
307897,1303.05,1270.04,927.99,1422.19,1094.97,1072.99,98,75,52,714.73,172.62,106.8
307900,145.82,91.91,153.7,101.05,45.1,88.55,117.83,79.73,65.67,99.64,86.18,131.92
307901,52.97,62,84,53.03,82,77.7,21,23,29,59,42,21
307905,573,569,660,631.83,624.92,588.98,727,796,550,535,659,749.65
307907,263,251,225,251.7,145,186,173.1,198.96,77,361.33,80,182
307913,135.7,208.6,172.41,214.1,239.24,200.81,154.68,171.16,38.13,105,90.91,125.19
307916,8,8,8,3,5,3,8,3,2,4,7,2
307917,13,13,19,12,15,16,9.04,12,13,12,25,15
307919,2,1,2,2,1,5,0,0,0,2,2,2.67
307920,0,0,0,1,0,0,0,0,0,0,0,0
307923,416.61,225.16,486.98,246.93,211.3,194.81,237.47,226,125.7,429.04,178.18,232.98
307924,199.35,182.14,292.41,171.43,174.91,161.41,371.64,352.71,202.68,263.47,175.75,359.69
307925,0,1,3,3,1,8.97,4,4,0,3,1,2
307926,24,19.12,23.01,17.46,18,24.35,13,14,9,28,8,28.98
307927,597.54,547.94,735.47,634.81,792.43,725.62,596.12,565.69,751.81,601.85,865.04,458
307938,1,0,0,1,0,0,0,0,1,0,1,0
307940,44.09,101.04,82.28,95.54,79.79,99.11,39.14,22,36.01,83,44,25.19
307947,964.48,1245.45,1218.1,1094.97,1224.46,1290.49,2107.58,2196.02,1480.71,1436.48,1772.9,2180.26
307948,57.99,94,74,108.67,62,76,43,46,13,27,9,57
307949,1,1,4,2,2,0,0,0,1,0,0,1
307950,265,193.98,151,161.01,166.52,201.95,91,106,9,75,9.92,97.97
307956,189,218,209.98,210,185,203.94,268,305,234,190,379,290.98
307973,565.73,639.04,831,631.06,732.05,724,426,479.35,381.22,511.12,720,409
307982,18.8,10,13,20,24,20,3,2,25,24,14,24.99
307986,1517.23,977.17,1239,984.91,978,916.96,668.97,656.99,964.65,1167.12,1679.89,603
307988,3,0,1,3,0,1,1,1,1,0,4,3
307989,318.39,269.55,340,258.94,288.6,281,136.41,151,133.11,347.96,376.99,137.75
307992,122,80,65,70,82,80,26,31,51.92,66.36,66,23
